Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
8353,Digital Sciences (MSc),Technische Hochschule Köln (University Of Applied Sciences),gummersbach,English,"3 Semesters, 4 Semesters",,"<p>Please Check The &quot;How To Apply&quot; Section Of The Individual TH K&ouml;ln Programme Websites For Current Application Deadlines.<br />
See: <a Href=""http://www.th-Koeln.de/en/academics/programs_5797.php"" Target=""_blank"">http://www.th-Koeln.de/programs</a></p>",FALSE,,Welcome Event | Tutors | Accompanying Programme | Visa Matters,Computer Science,,gummersbach,Witten,120–150,0.5,48.23,gummersbach,8
7124,MSc Artificial Intelligence And Data Science,Deggendorf Institute Of Technology,deggendorf,English,4 Semesters,,"<p>1 October To 1 November For March Entries (summer Semester At DIT )</p>

<p>The Application For The Winter Semester At University Of South Bohemia Takes Place In Spring: <a Href=""https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en"">https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en</a></p>

<p>&nbsp;</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Pick-Up Service,Computer Science,,deggendorf,Passau,39–50,1,40.95,deggendorf,25
7124,MSc Artificial Intelligence And Data Science,Deggendorf Institute Of Technology,deggendorf,English,4 Semesters,,"<p>1 October To 1 November For March Entries (summer Semester At DIT )</p>

<p>The Application For The Winter Semester At University Of South Bohemia Takes Place In Spring: <a Href=""https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en"">https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en</a></p>

<p>&nbsp;</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Pick-Up Service,Computer Science,,deggendorf,Cham,Approximately 90,0.5,54.35,deggendorf,25
7124,MSc Artificial Intelligence And Data Science,Deggendorf Institute Of Technology,deggendorf,English,4 Semesters,,"<p>1 October To 1 November For March Entries (summer Semester At DIT )</p>

<p>The Application For The Winter Semester At University Of South Bohemia Takes Place In Spring: <a Href=""https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en"">https://wstag.jcu.cz/portal/studium/uchazec/eprihlaska.html?pc_lang=en</a></p>

<p>&nbsp;</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Cultural And Linguistic Preparation | Visa Matters | Pick-Up Service,Computer Science,,deggendorf,Pfarrkirchen,Approximately 120,0.5,39.12,deggendorf,25
5576,MSc In Enterprise And IT Security (ENITS),Offenburg University Of Applied Sciences,offenburg,English,3 Semesters,Varied,<p>31 March For The Following Winter Semester (exception: 15 July For EU Residents)</p>,FALSE,,Welcome Event | Buddy Programme | Cultural And Linguistic Preparation | Pick-Up Service | Tutors,Computer Science,,offenburg,Freiburg im Breisgau,30,1,53.11,offenburg,41
5576,MSc In Enterprise And IT Security (ENITS),Offenburg University Of Applied Sciences,offenburg,English,3 Semesters,Varied,<p>31 March For The Following Winter Semester (exception: 15 July For EU Residents)</p>,FALSE,,Welcome Event | Buddy Programme | Cultural And Linguistic Preparation | Pick-Up Service | Tutors,Computer Science,,offenburg,Furtwangen im Schwarzwald,90–120,0.5,50.5,offenburg,41
5576,MSc In Enterprise And IT Security (ENITS),Offenburg University Of Applied Sciences,offenburg,English,3 Semesters,Varied,<p>31 March For The Following Winter Semester (exception: 15 July For EU Residents)</p>,FALSE,,Welcome Event | Buddy Programme | Cultural And Linguistic Preparation | Pick-Up Service | Tutors,Computer Science,,offenburg,Gengenbach,6–8,2,9.09,offenburg,41
5576,MSc In Enterprise And IT Security (ENITS),Offenburg University Of Applied Sciences,offenburg,English,3 Semesters,Varied,<p>31 March For The Following Winter Semester (exception: 15 July For EU Residents)</p>,FALSE,,Welcome Event | Buddy Programme | Cultural And Linguistic Preparation | Pick-Up Service | Tutors,Computer Science,,offenburg,Kehl,10–15,2,15.06,offenburg,41
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Bayreuth,60–70,1,49.84,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Erlangen,30–40,2,34.32,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Nürnberg,35–45,2,50.59,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Kronach,50–60,1,49.96,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Kulmbach,45–55,1,46.48,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Coburg,40–50,1,41.16,bamberg,14
4521,MSc In International Software Systems Science,University Of Bamberg,bamberg,English,4 Semesters,,"<p>EU Applicants: The Registration Is Open From 15 March For The Summer Semester And 15 September For The Winter Semester.<br />
Non-EU Applicants: The Registration Is Open From 1 June For The Following Winter Semester And From 1 December For The Following Summer Semester.</p>

<p>For Current Deadlines Please Visit This <a Href=""https://www.uni-Bamberg.de/en/studies/non-Exchange-Students-Masters-Degree/application-Deadlines/?mtm_campaign=2405-Daad-Ma-Isosysc"">website</a>.</p>",FALSE,,Welcome Event | Specialist Counselling,Computer Science,,bamberg,Schweinfurt,50–60,1,50.91,bamberg,14
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Bonn,32–45,2,54.96,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Bingen am Rhein,60–70,1,47.97,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Rheinbach,60–75,1,54.91,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Idstein,90–105,0.5,50.31,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Sankt Augustin,45–60,1,55.01,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Remagen,25–35,2,36.13,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Weidenbach,40–50,1,30.23,koblenz,33
4384,Web And Data Science (MSc),University Of Koblenz,koblenz,English,4 Semesters,,"<p>EU Applicants:</p>

<ul>
	<li>15 July For The Following Winter Semester</li>
</ul>

<p>Non-EU Applicants:</p>

<ul>
	<li>15 June For The Following Winter Semester</li>
</ul>

<p>The Number Of Students Accepted Per Year Is Limited.<br />
<br />
It Is Recommended To Apply As Early As Possible To Allow Sufficient Time For The Visa Application Process.</p>",FALSE,,Welcome Event | Buddy Programme | Specialist Counselling | Cultural And Linguistic Preparation | Visa Matters | Help With Finding Accommodation | Support With Registration Procedures,Computer Science,,koblenz,Wiesbaden,60–75,1,55.18,koblenz,33
